DateTime,NO2_ug_m3,NO2_ug_m3_is_anomaly,NO2_ug_m3_zscore
2004-03-21 12:00:00,82.0,False,-0.9789799220870551
2004-03-21 13:00:00,80.0,False,-0.9434915355925793
2004-03-21 14:00:00,48.0,False,-1.563008304548961
2004-03-21 15:00:00,61.0,False,-1.3434144646699815
2004-03-21 16:00:00,89.0,False,-0.8352794918458104
2004-03-21 17:00:00,105.0,False,-0.6887107758174623
2004-03-21 18:00:00,116.0,False,-0.6494548231243922
2004-03-21 19:00:00,119.0,False,-0.6698203783115415
2004-03-21 20:00:00,144.0,False,-0.0224370893222247
2004-03-21 21:00:00,123.0,False,-0.17739515353328814
2004-03-21 22:00:00,105.0,False,-0.27051840121512144
2004-03-21 23:00:00,93.0,False,-0.45527759402886403
2004-03-22 00:00:00,86.0,False,-0.4799129685708649
2004-03-22 01:00:00,76.0,False,-0.4049790556504382
2004-03-22 02:00:00,33.0,False,-1.2529886345424284
2004-03-22 03:00:00,,False,
2004-03-22 04:00:00,,False,
2004-03-22 05:00:00,23.0,False,-1.4610616937891403
2004-03-22 06:00:00,46.0,False,-0.9789841790217144
2004-03-22 07:00:00,76.0,False,-0.5839208724520318
2004-03-22 08:00:00,116.0,False,-0.08857958167140932
2004-03-22 09:00:00,115.0,False,-0.294269345569011
2004-03-22 10:00:00,83.0,False,-1.0448994020793605
2004-03-22 11:00:00,87.0,False,-0.9143239057427368
2004-03-22 12:00:00,90.0,False,-0.7904593668639344
2004-03-22 13:00:00,87.0,False,-0.774160997780409
2004-03-22 14:00:00,99.0,False,-0.39771908976468723
2004-03-22 15:00:00,99.0,False,-0.42180836465921184
2004-03-22 16:00:00,101.0,False,-0.5395968121148634
2004-03-22 17:00:00,103.0,False,-0.7349776248624993
2004-03-22 18:00:00,129.0,False,-0.3618186572489034
2004-03-22 19:00:00,143.0,False,-0.15016124350057217
2004-03-22 20:00:00,146.0,False,0.02144617686004409
2004-03-22 21:00:00,124.0,False,-0.15541636346039878
2004-03-22 22:00:00,113.0,False,-0.05716156326254008
2004-03-22 23:00:00,80.0,False,-0.841109351388647
2004-03-23 00:00:00,72.0,False,-0.8652732517138016
2004-03-23 01:00:00,64.0,False,-0.7280382584466192
2004-03-23 02:00:00,70.0,False,-0.1812941085537159
2004-03-23 03:00:00,,False,
2004-03-23 04:00:00,,False,
2004-03-23 05:00:00,22.0,False,-1.501390789075158
2004-03-23 06:00:00,47.0,False,-0.9400748521254905
2004-03-23 07:00:00,88.0,False,-0.20124062193554762
2004-03-23 08:00:00,130.0,False,0.21082646251195153
2004-03-23 09:00:00,132.0,False,0.05263300458224935
2004-03-23 10:00:00,132.0,False,-0.008541412006098452
2004-03-23 11:00:00,131.0,False,0.04435443627858364
2004-03-23 12:00:00,129.0,False,0.1285783398487788
2004-03-23 13:00:00,132.0,False,0.3143924595835423
2004-03-23 14:00:00,110.0,False,-0.14638220030141252
2004-03-23 15:00:00,99.0,False,-0.42180836465921184
2004-03-23 16:00:00,100.0,False,-0.5642370354257756
2004-03-23 17:00:00,122.0,False,-0.29544255893464777
2004-03-23 18:00:00,97.0,False,-1.0698461424808758
2004-03-23 19:00:00,112.0,False,-0.8213876259647408
2004-03-23 20:00:00,128.0,False,-0.373503218780375
2004-03-23 21:00:00,101.0,False,-0.6609285351368545
2004-03-23 22:00:00,96.0,False,-0.5105448439117755
2004-03-23 23:00:00,86.0,False,-0.6630331556841318
2004-03-24 00:00:00,85.0,False,-0.5074387030810746
2004-03-24 01:00:00,79.0,False,-0.324214254951393
2004-03-24 02:00:00,61.0,False,-0.44197656082124054
2004-03-24 03:00:00,,False,
2004-03-24 04:00:00,,False,
2004-03-24 05:00:00,54.0,False,-0.2108597399225896
2004-03-24 06:00:00,57.0,False,-0.5509815831632504
2004-03-24 07:00:00,75.0,False,-0.6158108933284056
2004-03-24 08:00:00,97.0,False,-0.4949163559202562
2004-03-24 09:00:00,110.0,False,-0.39629944855467586
2004-03-24 10:00:00,113.0,False,-0.41039451019777146
2004-03-24 11:00:00,88.0,False,-0.8925357616058885
2004-03-24 12:00:00,85.0,False,-0.9082847138783848
2004-03-24 13:00:00,96.0,False,-0.5564503063076188
2004-03-24 14:00:00,106.0,False,-0.2377774328335124
2004-03-24 15:00:00,,False,
2004-03-24 16:00:00,126.0,False,0.07640877065794281
2004-03-24 17:00:00,130.0,False,-0.1103751627544998
2004-03-24 18:00:00,111.0,False,-0.7600841176918879
2004-03-24 19:00:00,134.0,False,-0.34503341905468565
2004-03-24 20:00:00,136.0,False,-0.19797015405129983
2004-03-24 21:00:00,125.0,False,-0.1334375733875094
2004-03-24 22:00:00,108.0,False,-0.19050958698290343
2004-03-24 23:00:00,87.0,False,-0.6333537897333792
2004-03-25 00:00:00,89.0,False,-0.3973357650402356
2004-03-25 01:00:00,58.0,False,-0.8895678598447095
2004-03-25 02:00:00,54.0,False,-0.6447295792515375
2004-03-25 03:00:00,,False,
2004-03-25 04:00:00,28.0,False,-1.086925292367875
2004-03-25 05:00:00,20.0,False,-1.5820489796471937
2004-03-25 06:00:00,51.0,False,-0.7844375445405944
2004-03-25 07:00:00,82.0,False,-0.39258074719378977
2004-03-25 08:00:00,112.0,False,-0.17412416572379813
2004-03-25 09:00:00,119.0,False,-0.21264526318047916
2004-03-25 10:00:00,99.0,False,-0.7064967930758463
2004-03-25 11:00:00,98.0,False,-0.6746543202374067
2004-03-25 12:00:00,88.0,False,-0.8375895056697146
2004-03-25 13:00:00,96.0,False,-0.5564503063076188
2004-03-25 14:00:00,81.0,False,-0.8089976361591368
2004-03-25 15:00:00,92.0,False,-0.5915779093980378
2004-03-25 16:00:00,105.0,False,-0.4410359188712144
2004-03-25 17:00:00,88.0,False,-1.0819789927002768
2004-03-25 18:00:00,103.0,False,-0.937090988999881
2004-03-25 19:00:00,141.0,False,-0.19346617140148628
2004-03-25 20:00:00,133.0,False,-0.26379505332470304
2004-03-25 21:00:00,119.0,False,-0.26531031382484566
2004-03-25 22:00:00,106.0,False,-0.2438487964710488
2004-03-25 23:00:00,92.0,False,-0.4849569599796165
2004-03-26 00:00:00,97.0,False,-0.1771298889585575
2004-03-26 01:00:00,91.0,False,-0.0011550521552120524
2004-03-26 02:00:00,83.0,False,0.1952472113882642
2004-03-26 03:00:00,,False,
2004-03-26 04:00:00,59.0,False,-0.03435567929665558
2004-03-26 05:00:00,73.0,False,0.5553930705117479
2004-03-26 06:00:00,78.0,False,0.26611428165745343
2004-03-26 07:00:00,90.0,False,-0.13746058018280022
2004-03-26 08:00:00,110.0,False,-0.21689645774999253
2004-03-26 09:00:00,114.0,False,-0.314675366166144
2004-03-26 10:00:00,119.0,False,-0.28349353182145365
2004-03-26 11:00:00,121.0,False,-0.17352700508989827
2004-03-26 12:00:00,97.0,False,-0.6255038810437038
2004-03-26 13:00:00,99.0,False,-0.48388007581668874
2004-03-26 14:00:00,85.0,False,-0.7176024036270369
2004-03-26 15:00:00,75.0,False,-1.0038753751923295
2004-03-26 16:00:00,87.0,False,-0.8845599384676349
2004-03-26 17:00:00,102.0,False,-0.7581110493850177
2004-03-26 18:00:00,105.0,False,-0.8928392711728828
2004-03-26 19:00:00,98.0,False,-1.1245221212711396
2004-03-26 20:00:00,93.0,False,-1.1414603769700788
2004-03-26 21:00:00,91.0,False,-0.8807164358657482
2004-03-26 22:00:00,85.0,False,-0.8039104960965748
2004-03-26 23:00:00,74.0,False,-1.0191855470931621
2004-03-27 00:00:00,87.0,False,-0.4523872340606552
2004-03-27 01:00:00,79.0,False,-0.324214254951393
2004-03-27 02:00:00,78.0,False,0.05042362679519494
2004-03-27 03:00:00,,False,
2004-03-27 04:00:00,,False,
2004-03-27 05:00:00,48.0,False,-0.4528343116386962
2004-03-27 06:00:00,59.0,False,-0.47316292937080245
2004-03-27 07:00:00,65.0,False,-0.9347111020921425
2004-03-27 08:00:00,71.0,False,-1.0509561522607835
2004-03-27 09:00:00,84.0,False,-0.9268559840801329
2004-03-27 10:00:00,93.0,False,-0.8333977714521641
2004-03-27 11:00:00,99.0,False,-0.6528661761005585
2004-03-27 12:00:00,93.0,False,-0.7197641586552641
2004-03-27 13:00:00,96.0,False,-0.5564503063076188
2004-03-27 14:00:00,114.0,False,-0.05498696776931261
2004-03-27 15:00:00,101.0,False,-0.3733027804481187
2004-03-27 16:00:00,108.0,False,-0.3671152489384777
2004-03-27 17:00:00,117.0,False,-0.4111096815472403
2004-03-27 18:00:00,125.0,False,-0.4503220929029
2004-03-27 19:00:00,133.0,False,-0.3666858830051427
2004-03-27 20:00:00,119.0,False,-0.5709779166005845
2004-03-27 21:00:00,107.0,False,-0.5290557946995181
2004-03-27 22:00:00,96.0,False,-0.5105448439117755
2004-03-27 23:00:00,105.0,False,-0.0991252026198336
2004-03-28 00:00:00,102.0,False,-0.03950121640750866
2004-03-28 01:00:00,97.0,False,0.16037454924287842
2004-03-28 02:00:00,79.0,False,0.07938834371380879
2004-03-28 03:00:00,,False,
2004-03-28 04:00:00,69.0,False,0.3051829055650281
2004-03-28 05:00:00,52.0,False,-0.29151793049462515
2004-03-28 06:00:00,62.0,False,-0.3564349486821305
2004-03-28 07:00:00,69.0,False,-0.8071510185866477
2004-03-28 08:00:00,75.0,False,-0.9654115682083947
2004-03-28 09:00:00,83.0,False,-0.9472620046772658
2004-03-28 10:00:00,94.0,False,-0.8122476083894444
2004-03-28 11:00:00,96.0,False,-0.7182306085111031
2004-03-28 12:00:00,86.0,False,-0.8847196444754947
2004-03-28 13:00:00,72.0,False,-1.1370121502350596
2004-03-28 14:00:00,53.0,False,-1.448764263883836
2004-03-28 15:00:00,65.0,False,-1.2464032962477951
2004-03-28 16:00:00,70.0,False,-1.3034437347531431
2004-03-28 17:00:00,75.0,False,-1.3827135114930174
2004-03-28 18:00:00,86.0,False,-1.3132305905293664
2004-03-28 19:00:00,94.0,False,-1.2111319770729678
2004-03-28 20:00:00,103.0,False,-0.9220440460587348
2004-03-28 21:00:00,81.0,False,-1.100504336594642
2004-03-28 22:00:00,80.0,False,-0.9372585198169382
2004-03-28 23:00:00,77.0,False,-0.9301474492409045
2004-03-29 00:00:00,58.0,False,-1.2506335348567383
2004-03-29 01:00:00,31.0,False,-1.6164510661361167
2004-03-29 02:00:00,38.0,False,-1.1081650499493592
2004-03-29 03:00:00,,False,
2004-03-29 04:00:00,59.0,False,-0.03435567929665558
2004-03-29 05:00:00,70.0,False,0.43440578465369467
2004-03-29 06:00:00,75.0,False,0.14938630096878144
2004-03-29 07:00:00,103.0,False,0.27710969121005774
2004-03-29 08:00:00,134.0,False,0.2963710465643403
2004-03-29 09:00:00,98.0,False,-0.6411716957202714
2004-03-29 10:00:00,97.0,False,-0.7487971192012856
2004-03-29 11:00:00,98.0,False,-0.6746543202374067
2004-03-29 12:00:00,78.0,False,-1.0732401996986154
2004-03-29 13:00:00,83.0,False,-0.8709213051016492
2004-03-29 14:00:00,92.0,False,-0.5576607466958621
2004-03-29 15:00:00,81.0,False,-0.85835862255905
2004-03-29 16:00:00,90.0,False,-0.8106392685348982
2004-03-29 17:00:00,95.0,False,-0.9200450210426473
2004-03-29 18:00:00,114.0,False,-0.6937065409513905
2004-03-29 19:00:00,106.0,False,-0.9513024096674831
2004-03-29 20:00:00,99.0,False,-1.0098105784232725
2004-03-29 21:00:00,90.0,False,-0.9026952259386376
2004-03-29 22:00:00,82.0,False,-0.8839193103287929
2004-03-29 23:00:00,74.0,False,-1.0191855470931621
2004-03-30 00:00:00,76.0,False,-0.7551703136729626
2004-03-30 01:00:00,66.0,False,-0.674195057980589
2004-03-30 02:00:00,73.0,False,-0.09439995779787433
2004-03-30 03:00:00,,False,
2004-03-30 04:00:00,,False,
2004-03-30 05:00:00,71.0,False,0.4747348799397124
2004-03-30 06:00:00,98.0,False,1.0443008195819334
2004-03-30 07:00:00,115.0,False,0.659789941726542
2004-03-30 08:00:00,130.0,False,0.21082646251195153
2004-03-30 09:00:00,150.0,False,0.4199413753306427
2004-03-30 10:00:00,159.0,False,0.5625129906873316
2004-03-30 11:00:00,146.0,False,0.3711765983313065
2004-03-30 12:00:00,138.0,False,0.3406639644747896
2004-03-30 13:00:00,128.0,False,0.21763215226230218
2004-03-30 14:00:00,97.0,False,-0.4434167060307372
2004-03-30 15:00:00,91.0,False,-0.6158307015035844
2004-03-30 16:00:00,81.0,False,-1.0324012783331085
2004-03-30 17:00:00,99.0,False,-0.8275113229525732
2004-03-30 18:00:00,101.0,False,-0.9813427068268793
2004-03-30 19:00:00,106.0,False,-0.9513024096674831
2004-03-30 20:00:00,102.0,False,-0.9439856791498692
2004-03-30 21:00:00,84.0,False,-1.034567966375974
2004-03-30 22:00:00,81.0,False,-0.9105889150728655
2004-03-30 23:00:00,91.0,False,-0.5146363259303691
2004-03-31 00:00:00,82.0,False,-0.590015906611704
2004-03-31 01:00:00,64.0,False,-0.7280382584466192
2004-03-31 02:00:00,70.0,False,-0.1812941085537159
2004-03-31 03:00:00,,False,
2004-03-31 04:00:00,26.0,False,-1.1548330093402117
2004-03-31 05:00:00,58.0,False,-0.04954335877851854
2004-03-31 06:00:00,93.0,False,0.8497541851008134
2004-03-31 07:00:00,110.0,False,0.5003398373446736
2004-03-31 08:00:00,115.0,False,-0.10996572768450652
2004-03-31 09:00:00,125.0,False,-0.0902091395976814
2004-03-31 10:00:00,118.0,False,-0.3046436948841733
2004-03-31 11:00:00,109.0,False,-0.43498473473207655
2004-03-31 12:00:00,123.0,False,-0.012812076568561676
2004-03-31 13:00:00,114.0,False,-0.12102892336203824
2004-03-31 14:00:00,114.0,False,-0.05498696776931261
2004-03-31 15:00:00,119.0,False,0.06324747745171952
